error_model,detection_outcome,avg_err,diff_vals_count
RANDOM_VALUE,FALSE_NEGATIVE,3.86490408152445266435e-13,7433534
RANDOM_VALUE,FALSE_NEGATIVE,7.29805815050956450951e-14,524288
RANDOM_VALUE,FALSE_NEGATIVE,9.13291031868588147558e-13,3583362
RANDOM_VALUE,FALSE_NEGATIVE,2.23050227723945088988e-12,262144
RANDOM_VALUE,FALSE_NEGATIVE,4.75164469403155376170e-11,256
RANDOM_VALUE,FALSE_NEGATIVE,3.10762285071763955102e-08,8
RANDOM_VALUE,FALSE_NEGATIVE,4.00553346443011345140e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.43104965786526487431e-12,4194304
RANDOM_VALUE,FALSE_NEGATIVE,9.64983471005587817304e-15,262144
RANDOM_VALUE,FALSE_NEGATIVE,9.89449302490896798190e-08,2
RANDOM_VALUE,FALSE_NEGATIVE,1.80129264233446981236e-14,131072
RANDOM_VALUE,FALSE_NEGATIVE,2.01855675631271808148e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,5.34718426861016899663e-12,8388608
RANDOM_VALUE,FALSE_NEGATIVE,8.58221673228929470918e-15,10908242
RANDOM_VALUE,FALSE_NEGATIVE,4.48954536870603012179e-13,4194304
RANDOM_VALUE,FALSE_NEGATIVE,5.20507057146937386274e-14,16764414
RANDOM_VALUE,FALSE_NEGATIVE,3.75192870762399951264e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.09407116142209559885e-16,8439945
RANDOM_VALUE,FALSE_NEGATIVE,4.37132449595395433661e-10,512
RANDOM_VALUE,FALSE_NEGATIVE,3.41947767767969423858e-07,2
RANDOM_VALUE,FALSE_NEGATIVE,2.58002119668532259311e-10,8
RANDOM_VALUE,FALSE_NEGATIVE,9.21449713406352621803e-11,128
RANDOM_VALUE,FALSE_NEGATIVE,1.16264453644086002665e-12,4937002
RANDOM_VALUE,FALSE_NEGATIVE,1.74697138800898342626e-13,7621653
RANDOM_VALUE,FALSE_NEGATIVE,6.13607034811829721605e-14,7490568
RANDOM_VALUE,FALSE_NEGATIVE,1.31138769441865956705e-13,6502624
RANDOM_VALUE,FALSE_NEGATIVE,7.29248108328955159011e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.26955429448608493674e-13,7388152
RANDOM_VALUE,FALSE_NEGATIVE,1.04740110912052306885e-11,16777216
RANDOM_VALUE,FALSE_NEGATIVE,8.16697726973583615682e-13,8282481
RANDOM_VALUE,FALSE_NEGATIVE,3.63404581482133885999e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.21805467802144817488e-11,131072
RANDOM_VALUE,FALSE_NEGATIVE,6.42171123948261785008e-12,32768
RANDOM_VALUE,FALSE_NEGATIVE,3.48509890453250096112e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,8.49658188251112278522e-08,1
RANDOM_VALUE,FALSE_NEGATIVE,4.05801772666898754829e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.58459411499396740641e-11,2048
RANDOM_VALUE,FALSE_NEGATIVE,1.06681327313729035211e-09,32
RANDOM_VALUE,FALSE_NEGATIVE,8.73828175666847685677e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.89482376905725402594e-10,128
RANDOM_VALUE,FALSE_NEGATIVE,2.48512372047866888607e-13,16770599
RANDOM_VALUE,FALSE_NEGATIVE,1.74973686952256153351e-13,16731302
RANDOM_VALUE,FALSE_NEGATIVE,2.49191053208752677506e-10,32
RANDOM_VALUE,FALSE_NEGATIVE,1.30363368477908957969e-11,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.32422160544826317263e-11,4096
RANDOM_VALUE,FALSE_NEGATIVE,1.05161384776567066108e-12,7358347
RANDOM_VALUE,FALSE_NEGATIVE,3.56615066219223477567e-12,65536
RANDOM_VALUE,FALSE_NEGATIVE,2.23085890432856164580e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.65198102817266833515e-13,7462060
RANDOM_VALUE,FALSE_NEGATIVE,4.42867443872573029463e-13,7038977
RANDOM_VALUE,FALSE_NEGATIVE,3.57201365916111366684e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.11508763733449244525e-12,2097152
RANDOM_VALUE,FALSE_NEGATIVE,1.69809998828975210045e-12,6531753
RANDOM_VALUE,FALSE_NEGATIVE,8.06710670486765479836e-10,8
RANDOM_VALUE,FALSE_NEGATIVE,2.59164203025024581580e-12,2097152
RANDOM_VALUE,FALSE_NEGATIVE,1.62041420320103706512e-12,8388608
RANDOM_VALUE,FALSE_NEGATIVE,3.43681073217713770745e-11,131072
RANDOM_VALUE,FALSE_NEGATIVE,8.53622511218232737917e-13,4096
RANDOM_VALUE,FALSE_NEGATIVE,2.86572351949582387788e-14,7119961
RANDOM_VALUE,FALSE_NEGATIVE,5.81655279496828825359e-11,16
RANDOM_VALUE,FALSE_NEGATIVE,1.06565136666753543790e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.00088269269771323877e-10,128
RANDOM_VALUE,FALSE_NEGATIVE,2.61894779926965748387e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.23153189779882148917e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.01510698073595141306e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.28636407706085275595e-12,7487360
RANDOM_VALUE,FALSE_NEGATIVE,2.10663507037994746085e-11,4096
RANDOM_VALUE,FALSE_NEGATIVE,1.84917875825120481270e-11,4096
RANDOM_VALUE,FALSE_NEGATIVE,3.26453222903126965995e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,7.13445813538271522702e-09,4
RANDOM_VALUE,FALSE_NEGATIVE,1.88561179407518306131e-12,5782061
RANDOM_VALUE,FALSE_NEGATIVE,4.66750250747288968761e-14,1048576
RANDOM_VALUE,FALSE_NEGATIVE,1.24769009895480879310e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.17076246348725393430e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,7.01572847360945361553e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.27603908150222075598e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.27711236211129370227e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,6.00781736096532170569e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,5.28399891304852685004e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,9.66830282880870377996e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.56291580040735222923e-13,2048
RANDOM_VALUE,FALSE_NEGATIVE,2.55775644633157451515e-12,1048576
RANDOM_VALUE,FALSE_NEGATIVE,7.80944700939345727523e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.09868862435245398720e-13,9690274
RANDOM_VALUE,FALSE_NEGATIVE,2.80498000694573423885e-10,128
RANDOM_VALUE,FALSE_NEGATIVE,3.65882150965557428890e-09,8
RANDOM_VALUE,FALSE_NEGATIVE,1.87558353870446341879e-12,1048576
RANDOM_VALUE,FALSE_NEGATIVE,4.89109929910247675369e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.60140323716678076445e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.49513349661703877705e-10,32768
RANDOM_VALUE,FALSE_NEGATIVE,1.29296054351644939780e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,7.32575577848368938820e-13,1048576
RANDOM_VALUE,FALSE_NEGATIVE,2.81447802470181149671e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.91070297023704276609e-14,16638430
RANDOM_VALUE,FALSE_NEGATIVE,6.41573643100912249793e-08,1
RANDOM_VALUE,FALSE_NEGATIVE,5.77645177690655486913e-07,1
RANDOM_VALUE,FALSE_NEGATIVE,1.00646057423762852754e-12,7200401
RANDOM_VALUE,FALSE_NEGATIVE,8.00212912425990463561e-12,512
RANDOM_VALUE,FALSE_NEGATIVE,8.57756967328986584093e-15,6480277
RANDOM_VALUE,FALSE_NEGATIVE,6.92528718914184795844e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.67279049970931616127e-12,7059690
RANDOM_VALUE,FALSE_NEGATIVE,1.03537518134476151554e-14,6648512
RANDOM_VALUE,FALSE_NEGATIVE,3.16672673377789556590e-12,131072
RANDOM_VALUE,FALSE_NEGATIVE,1.86108612028335063115e-10,512
RANDOM_VALUE,FALSE_NEGATIVE,2.69089727635086775893e-14,11475931
RANDOM_VALUE,FALSE_NEGATIVE,9.05612418254907158008e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.84970361212253091993e-12,131072
RANDOM_VALUE,FALSE_NEGATIVE,9.96598945179449620589e-14,9384356
RANDOM_VALUE,FALSE_NEGATIVE,6.44716530162625645062e-10,8
RANDOM_VALUE,FALSE_NEGATIVE,3.05930612763312773527e-13,5646818
RANDOM_VALUE,FALSE_NEGATIVE,4.72491742143520875925e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,6.03114977241881488251e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,5.54959878574737816760e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,5.33119923591229336311e-13,7555814
RANDOM_VALUE,FALSE_NEGATIVE,5.03606582473418662124e-14,8388608
RANDOM_VALUE,FALSE_NEGATIVE,1.12402128664037054886e-12,8388608
RANDOM_VALUE,FALSE_NEGATIVE,3.72494532655071032784e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.79332031969273830837e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.01263122520846712694e-15,7903680
RANDOM_VALUE,FALSE_NEGATIVE,2.95083535882885341761e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,3.58877946804447844897e-09,8
RANDOM_VALUE,FALSE_NEGATIVE,5.50443825890926076207e-14,7688061
RANDOM_VALUE,FALSE_NEGATIVE,2.20589768673562502954e-10,2
RANDOM_VALUE,FALSE_NEGATIVE,1.25905952233628760383e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,1.23000984058956562561e-11,524288
RANDOM_VALUE,FALSE_NEGATIVE,1.20002903180151796110e-12,16777216
RANDOM_VALUE,FALSE_NEGATIVE,6.21472546757928512307e-08,1
RANDOM_VALUE,FALSE_NEGATIVE,5.98568009158029212813e-07,1
RANDOM_VALUE,FALSE_NEGATIVE,1.02196443690395766257e-10,1024
RANDOM_VALUE,FALSE_NEGATIVE,2.44567443985316097854e-13,7358353
RANDOM_VALUE,FALSE_NEGATIVE,2.23257543400005257356e-13,131072
RANDOM_VALUE,FALSE_NEGATIVE,2.05116136547491760678e-13,16708374
RANDOM_VALUE,FALSE_NEGATIVE,2.69861102912559332986e-12,4888039
RANDOM_VALUE,FALSE_NEGATIVE,1.69894769610820693347e-13,16777216
RANDOM_VALUE,FALSE_NEGATIVE,2.40661388401848297442e-14,8468904
RANDOM_VALUE,FALSE_NEGATIVE,6.08631277121219995392e-13,7057404
RANDOM_VALUE,FALSE_NEGATIVE,4.71531285469371810285e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.46739138195394180908e-11,8192
RANDOM_VALUE,FALSE_NEGATIVE,5.86907883404208519096e-11,16
RANDOM_VALUE,FALSE_NEGATIVE,6.22931205316451519494e-11,512
RANDOM_VALUE,FALSE_NEGATIVE,1.97460385546646254723e-12,1048576
RANDOM_VALUE,FALSE_NEGATIVE,2.04381373006780475284e-13,5699923
RANDOM_VALUE,FALSE_NEGATIVE,1.84852820116904181802e-10,512
RANDOM_VALUE,FALSE_NEGATIVE,7.19355346123773387035e-10,16
RANDOM_VALUE,FALSE_NEGATIVE,2.36453158608540547903e-07,1
RANDOM_VALUE,FALSE_NEGATIVE,4.69275257541923451754e-10,64
RANDOM_VALUE,FALSE_NEGATIVE,3.18559491008230111220e-08,2
RANDOM_VALUE,FALSE_NEGATIVE,4.85282310280885260945e-12,65536
RANDOM_VALUE,FALSE_NEGATIVE,3.15871016371978451305e-12,4194304
RANDOM_VALUE,FALSE_NEGATIVE,8.73462486374924903995e-14,5944581
RANDOM_VALUE,FALSE_NEGATIVE,2.26988963481212539732e-14,16777216
RANDOM_VALUE,FALSE_NEGATIVE,8.31872296082963397440e-12,1048576
RANDOM_VALUE,FALSE_NEGATIVE,5.16108578751683199995e-11,16777216
RANDOM_VALUE,FALSE_NEGATIVE,4.47053411780287182756e-13,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.18910875211350364340e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.54259967913931996009e+04,16777209
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.06082543622068342648e-05,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.58009919526259247032e-06,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.46735147263055044120e-09,5731032
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.52153113979272558431e-05,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.76485377987057034943e-07,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.02658076182128666539e-08,12218069
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.74440436778436610350e-06,11746562
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.83143454700029478799e-04,512
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.08572342984965090004e-11,7940234
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.69068402860083765214e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.87318823254934020716e-07,8292462
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.99148157941715185328e-08,7183002
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.71148474859364369514e-04,6505777
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.10851518651014125000e+14,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.02784088982650780421e-04,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.26055935880779013125e-01,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.97209468942094045272e-05,7206781
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.09000908898928896770e-04,512
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.27974057058248002431e-05,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.70230229085861705057e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.23108603029079841036e-05,1048576
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.44804515288555049715e-07,8388608
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.62478802460231525062e-03,16
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.16457002623177732454e-07,8604200
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.88180887054062695812e-10,6691641
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.24560414767220872800e-04,16
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.85181079531119524361e-06,4194304
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.22382725344241865781e-07,4194304
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.88318257702518916478e+70,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.69127688115334285807e+302,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.84217017050582668514e-08,7240996
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.83562773719936237144e-07,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.01537714411115231883e-03,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.08481736490008590068e-09,6940814
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.27167947430806558152e-04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.91575337404100570771e-06,512
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.37715451945652788996e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.13612632425113793931e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.97354586766740905313e-08,8485634
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.40374750963276704054e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.32348882542202653722e-04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.88316015667788297025e-04,131072
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.26835467365514634184e-09,5949951
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.48159602795983652568e-02,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.93995654516939342080e-09,5345898
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.36101553527226003004e-08,9295720
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.96525287786233597976e-06,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.83220643500303008531e-05,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.44466991081947308974e-06,7439442
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.64560606653471772597e-04,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.75910516525633253693e-01,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.62608576082638150041e-05,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.86819420036191104759e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.89285156877497718355e-07,1048576
FLIP_SINGLE_BIT,TRUE_POSITIVE,,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.06059013822337462173e-04,262144
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.61620343672575233326e-09,6420479
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.37682914498640570147e-04,1024
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.60279718677302211727e-07,1024
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.12133015342697195393e-03,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.14850093510577826752e-10,6372683
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.40805975439502764098e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.01241754617526676157e+04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.32435169553822835314e-04,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.01829841941857164262e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.27143818229383439937e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.39974659242446388103e+305,128
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.25125334060564396763e-05,16384
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.44826492912420856085e-07,2097152
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.37893019085354822760e-09,6680592
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.09344661971450697905e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.06943010037805538021e-02,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.27685171360927093438e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.33541254328534521496e-05,2048
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.09150622248373361384e-03,128
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.20947693847838795697e-05,8192
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.34694151266399056243e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.39014968826867513219e-02,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.16525196804063744614e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.89258340365124424348e-05,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.29503696294770378464e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.22296981510655448401e-07,524288
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.11455417343234430838e-06,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.79239446001257024576e-07,4194304
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.42618297217896217609e-08,8303293
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.09071288218380378025e-05,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.44765509028615258418e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.16972873045787465729e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.55367965998899890110e+04,2
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.03710064444669171162e-05,262144
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.97436416798346648337e-06,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.25065608053981502832e+305,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.81008918125782404009e-04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.95212760390463881099e-08,6352028
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.87084643653600963896e-09,6997060
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.96235611330766141045e-06,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.36211278591354767295e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.06479117449418950831e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.93722522798986046544e-05,256
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.90721214706927222338e-02,4
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.70945996174878430925e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.15056636702427158638e-08,7363987
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.74443667151517932488e-04,16384
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.84821525978632987541e-04,512
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.73333870372083040118e-09,7171486
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.10004485595665155415e+04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.56427219117082840967e+04,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.18088009196828798057e-08,11501835
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.17657045743587366100e+33,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.38036389491954368785e-04,2048
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.89905005930326687853e-10,6645999
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.86004653295199218199e-03,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.49520808806780748126e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.69918287965000813635e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.86145542395302676955e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.81703108942176888214e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.56813647458959160019e-01,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.61594377880885327402e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.13840067302934500049e-01,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.57219275481363750000e+13,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.10948276820328683780e-08,4194304
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.44693310647376749366e+72,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.04665152690294749327e-06,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.72909056329168415176e-04,524288
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.13411129739821477103e-03,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.25008023551142358198e-07,512
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.76444102329454799568e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.90649523820744932872e-07,5184031
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.69314184555319213743e-05,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.84633570153331385457e-07,8388608
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.31341251878067477588e-02,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.18656352228198177645e-08,5707284
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.79813550858295351383e+32,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.19272614518013263685e-05,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.82348647395503143703e-06,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.91271149432013867002e-09,7010867
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.40770334243546721431e-10,8055742
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.02072913495752599684e-08,7129153
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.89543690482444151965e-07,2097152
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.67444907806912391340e+306,2
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.75480457531243143584e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.85152531238997905549e-02,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.93358463440878726818e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.03757131356679738936e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.16976198081743497774e+71,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.78828786522673407111e-07,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.69232654254012679037e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.40222704365713374725e-07,7431363
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.40066240550447071445e-03,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.80411078572517330444e-05,262144
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.94338383501508673242e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.29634441036487974008e-04,128
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.31283856411141610267e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.11898298495931001198e-08,524288
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.70174519875099482073e-04,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.10149066391169651435e-09,7439084
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.29612885224017683771e-10,7422008
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.13132172861235250614e-05,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.81598500645199208869e+70,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.23421826977327493344e-03,65536
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.72175459908097652773e-02,256
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.44794349912516598126e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.67866465838739920002e-04,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.77892552505746857406e-06,7319618
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.91016515001318246646e-06,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.74786943216124834519e-07,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.88693188615716221919e-07,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.43836639339572382439e-05,8192
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.38042631421250703253e-07,7174290
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.73664422049572403361e-03,16
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.04230527837168165299e-05,8388608
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.15792089237316195424e+77,1
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.52762105007794654002e-08,8260051
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.43388626642637406739e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.68994754783166878376e-04,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.04050237340451881664e-10,9347535
