benchmark,error_model,detection_outcome,relative_sum
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.21805258885522e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.947008569570867e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.3800483862674895e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.3466927363324785e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.5128492753091466e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.665755851500751e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1618970280634642e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.074559746212401e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.069433196139059e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1067192176028584e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.107568624649559e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.645953370603251e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.131346220735075e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.926723182530068e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.583856722360167e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8490839426288375e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.729777279331102e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.839578178336915e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.7586595528483745e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.937519234693433e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1482431672149573e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.550564239334197e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.32227303340349e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.493540839365593e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.009567889871277e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.569376458469666e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.549654402266398e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7303330847040496e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1669953892123883e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1003854155932085e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.731218053588009e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.944456130199894e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2817909677175226e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.395678580714772e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1032563821400387e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.917119531659525e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.4962949596307737e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.100005820770967e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.861974887413687e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.1807674755478525e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.491116268993792e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00016700186144968926
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.435408160340941e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.50046772187762e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.8729895896750794e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.82628431161436e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.272652378538687e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.847127889646586e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2164210416720776e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.4860982805741116e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.720170012797233e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.002257304182912e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.529646270232888e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.9788986049817936e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.360990292160636e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.3865762708917835e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.4855432733137406e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.361689701226082e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8830518098145175e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.725995795932916e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.294691834440869e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.4553735428488608e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2381181419284238e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.838955355359388e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0640169573482577e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1794556331601314e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.739978401697598e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.331480972033283e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.596265219536376e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.527461095031442e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2234753031026276e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.6767812099915955e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00017572474646354586
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.764283406401893e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.096917158915359e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.528688627576272e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.104266338953664e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.847025710270514e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.496581882511123e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.808223993215458e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.245248747507645e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.41380247403933e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00014660404050048648
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.985374424393286e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.167701338153584e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.9275375984516568e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.974113702680086e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.000218713439144147
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3616011695916086e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.738139601864978e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.337112497974303e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.742760170344361e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2327181551086142e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.117333751467832e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.9928444714696376e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.532812268811304e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1091569692811552e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.453685363894125e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.4350672670233635e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3593019548285847e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.504696562879218e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.49643780594988e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0403839695593007e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.30648447194926e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.787866315927644e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2811298466530728e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.393865292107168e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0661676660260753e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.058510107891489e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.631470936022346e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.628777248276266e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.574236193796936e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.476976234541908e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.8537832541530854e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0902722415662147e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.894231109275893e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.09327662912262e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.6419350734617766e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.0001177043919990961
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.818559929480436e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.820360595541138e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.007944495534652e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.865079110798035e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.622072049123346e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.344851559234257e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.6820020234685767e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00013102077931714806
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.971741581065834e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.5903744088905405e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.9270572077244598e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.966691884680571e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.205902941849085e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.364430401304631e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.899253441714713e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.169227831805287e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.681611691179313e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.7219105747675627e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.179109762108112e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.415736431009121e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.776451776906555e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.246919725201194e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.09709011162107e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.558502746971783e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1618703903426564e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.180938236289286e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.883704317672823e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.150692064497363e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.528760935850755e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.0880551471490486e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.5193655153344919e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.7351635184812427e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.352439290788438e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.1577322413010035e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7275344909029038e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.927096016158151e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.011859024602213e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.310681754182148e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.028154982349541e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.224558206589179e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.428973957281704e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.249421233173182e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.04185703606741e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.3810873162055657e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.950680219550917e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.8710235744355834e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.2318457105228196e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.41179537347125e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1123513563092725e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.448793993030223e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.013314627280494e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.214725467579284e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.985680091580292e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0464915833896526e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7996135851516826e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.926281272852549e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.4271571228705615e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3190915956196035e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.850361247030974e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0381381948819663e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.295356809680405e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.910982227077311e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.6596870200966686e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.390526134467336e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.1894077712202324e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0705222123496014e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.164958088772927e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.464464389985494e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1509685537980376e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.3645315860854055e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.00336164826831e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.371189820164604e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.180346148656809e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3248590674530545e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.192368500717137e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.808242869940414e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.722813247374894e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.0008658865105169998
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.500311652974823e-06
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,19.94993438169871
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,258805172202.5331
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.0038789282791812374
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.23462538086072926
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.03133356624489281
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.00048688996473367235
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.8118830238964554e-06
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.12542834582005044
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,20.490754059249856
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.24736944880641515
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.00024501366092288807
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,78.69661913558645
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,2.3825804237262562
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.5021982616791655
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,5667.497711325131
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.5375014723360926e+21
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.3680290277835008
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.126055935880779
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,718.6670253791974
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.2606084653562516
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.730065390168467
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,285.59893231029844
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,12.908872652982042
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,2.053569115385695
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.025996608393637047
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.0020193419703458
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.003935895339227335
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.008392966636275532
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,16.155665426016927
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.5133103544422551
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,8.192620886218824e+77
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.1083952168326553e+307
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.4230313083595201
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06445876993850974
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.0020153771441111523
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06305602755374161
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,5488.967322323287
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.000980865727508995
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,23.10481883829837
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.906103674524738
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.7614622591523809
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,14.099148717857101
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3898.1673897691626
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,37.79015680560834
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.0313464521588691
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.2785276822367869
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.01571670781490797
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.12651619331541053
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06439740630179303
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.2007548092435856
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,40.50530601068664
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.1316402448526204
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.2759105165256332
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.3123644727634485
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,98.45196162941906
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.5130526726579789
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,27.802734119442828
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06174063222522551
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.243387304446608
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.0009833264319255577
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.1318825649096631
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.00200643983846327
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,90.73218664039231
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,505399798543.72424
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.0000544544924574
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,17.084212535043967
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,54.885625014991035
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.071675638303316e+307
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.0242053473248287
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.5134383692642692
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.015892662001574687
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,351.2220612342014
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,179420.5979094432
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.819923299919288
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.12974924888648387
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.2677127964779179
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.09908035080014956
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,225.97928697330502
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,783.2042498518795
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3.6326899962242862
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.28232021621355496
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,1.223904108553576
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06411883984225854
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.00013166573354983504
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,4.1072279253208555
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.5335848008961278
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.12659559965424863
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,5.784205414323028
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,36.402007572297535
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,131073.59319978
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,5.3401371133783355
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.008086995632060277
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,8.004198915454821e+306
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,3036.8257173225666
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.25104025199575186
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.062069844767228655
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06430248512086544
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,8.996132442563336
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,346.414475293827
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.015199296583654045
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.15628848588277086
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,286.799790216111
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.6002066476940395
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,2.85808504261047
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.09462862130106009
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.06263101624699208
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,184556901580.73633
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,262441324340.6628
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.2508412297260407
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,7.007122470362045e+40
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.6922985256795225
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.003920508079507944
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.014880372263615937
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,0.25085429058460623
fastWalshTransform,FLIP_SINGLE_BIT,TRUE_POSITIVE,6.206199019539019
